external_id;ywp_id;ywp_year;ywp_name;actorID;bc_id;conflictID;bc_name;bwd_id;bwd_name;key1;country1;country2;locationid1;locationid2;external_exists;external_name;external_nameid;external_alleged;external_type_X;external_type_Y;external_type_L;external_type_W;external_type_M;external_type_T;external_type_$;external_type_I;external_type_O;external_type_U;external_type_text;external_type_code
3717;4902;2003;Government of Israel;666;227;37;Israel (Palestine);380;Government of Israel - PIJ;200337Government of Israel - PIJ;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3718;5098;2004;Government of Israel;666;227;37;Israel (Palestine);380;Government of Israel - PIJ;200437Government of Israel - PIJ;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3719;5532;2005;Government of Israel;666;227;37;Israel (Palestine);380;Government of Israel - PIJ;200537Government of Israel - PIJ;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3720;7473;2006;Government of Israel;666;227;37;Israel (Palestine);380;Government of Israel - PIJ;200637Government of Israel - PIJ;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3721;7777;2007;Government of Israel;666;227;37;Israel (Palestine);380;Government of Israel - PIJ;200737Government of Israel - PIJ;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3722;8254;2008;Government of Israel;666;227;37;Israel (Palestine);380;Government of Israel - PIJ;200837Government of Israel - PIJ;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3723;8690;2009;Government of Israel;666;227;37;Israel (Palestine);380;Government of Israel - PIJ;200937Government of Israel - PIJ;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3724;4839;1995;PIJ;1050;227;37;Israel (Palestine);380;Government of Israel - PIJ;199537Government of Israel - PIJ;Israel;;666;0;1;Syria;652;0;0;0;1;0;0;0;0;0;0;0;Access to Territory;L
3725;4917;2002;PIJ;1050;227;37;Israel (Palestine);380;Government of Israel - PIJ;200237Government of Israel - PIJ;Israel;;666;0;1;Syria;652;0;0;0;1;0;0;0;0;0;0;0;Access to Territory;L
3726;4908;2003;PIJ;1050;227;37;Israel (Palestine);380;Government of Israel - PIJ;200337Government of Israel - PIJ;Israel;;666;0;1;Syria;652;0;0;0;1;0;0;0;0;0;0;0;Access to Territory;L
3728;5101;2004;PIJ;1050;227;37;Israel (Palestine);380;Government of Israel - PIJ;200437Government of Israel - PIJ;Israel;;666;0;1;Syria;652;0;0;0;1;0;0;0;0;0;0;0;Access to Territory;L
3729;5534;2005;PIJ;1050;227;37;Israel (Palestine);380;Government of Israel - PIJ;200537Government of Israel - PIJ;Israel;;666;0;1;Syria;652;0;0;0;1;0;0;0;0;0;0;0;Access to Territory;L
3730;7477;2006;PIJ;1050;227;37;Israel (Palestine);380;Government of Israel - PIJ;200637Government of Israel - PIJ;Israel;;666;0;1;Syria;652;0;0;0;1;0;0;0;0;0;0;0;Access to Territory;L
3731;7780;2007;PIJ;1050;227;37;Israel (Palestine);380;Government of Israel - PIJ;200737Government of Israel - PIJ;Israel;;666;0;1;Iran;630;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
3732;7780;2007;PIJ;1050;227;37;Israel (Palestine);380;Government of Israel - PIJ;200737Government of Israel - PIJ;Israel;;666;0;1;Syria;652;0;0;0;1;0;0;0;0;0;0;0;Access to Territory;L
3733;8256;2008;PIJ;1050;227;37;Israel (Palestine);380;Government of Israel - PIJ;200837Government of Israel - PIJ;Israel;;666;0;1;Iran;630;0;0;0;1;0;0;0;1;0;0;0;Access to Territory, Funding/Economic Support;L$
3734;8256;2008;PIJ;1050;227;37;Israel (Palestine);380;Government of Israel - PIJ;200837Government of Israel - PIJ;Israel;;666;0;1;Syria;652;0;0;0;1;0;0;0;0;0;0;0;Access to Territory;L
3735;8691;2009;PIJ;1050;227;37;Israel (Palestine);380;Government of Israel - PIJ;200937Government of Israel - PIJ;Israel;;666;0;1;Iran;630;0;0;0;1;0;0;0;1;0;0;0;Access to Territory, Funding/Economic Support;L$
3781;4810;1996;Government of Israel;666;227;37;Israel (Palestine);427;Government of Israel - PNA;199637Government of Israel - PNA;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3782;4821;2000;Government of Israel;666;227;37;Israel (Palestine);427;Government of Israel - PNA;200037Government of Israel - PNA;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3783;4824;2001;Government of Israel;666;227;37;Israel (Palestine);427;Government of Israel - PNA;200137Government of Israel - PNA;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3784;4825;2002;Government of Israel;666;227;37;Israel (Palestine);427;Government of Israel - PNA;200237Government of Israel - PNA;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3789;7473;2006;Government of Israel;666;227;37;Israel (Palestine);629;Government of Israel - PRC;200637Government of Israel - PRC;Israel;;666;0;1;United States;2;0;0;0;0;1;1;0;1;0;0;0;Weapons, Materiel/Logistics, Funding/Economic Support;WM$
3846;4489;1989;Government of Laos;812;215;65;Laos;382;Government of Laos - LRM;198965Government of Laos - LRM;Laos;;812;0;1;Soviet Union;365;0;0;0;0;1;0;1;1;0;0;0;Weapons, Training/Expertise, Funding/Economic Support;WT$
3847;4633;1990;Government of Laos;812;215;65;Laos;382;Government of Laos - LRM;199065Government of Laos - LRM;Laos;;812;0;1;Soviet Union;365;0;0;0;0;1;0;1;1;0;0;0;Weapons, Training/Expertise, Funding/Economic Support;WT$
3857;4517;1989;Government of Lebanon;660;226;63;Lebanon;376;Government of Lebanon - Lebanese Army (Aoun);198963Government of Lebanon - Lebanese Army (Aoun);Lebanon;;660;0;1;Syria;652;0;1;0;0;0;0;0;0;0;0;0;Troops as secondary warring party;X
3858;4684;1990;Government of Lebanon;660;226;63;Lebanon;376;Government of Lebanon - Lebanese Army (Aoun);199063Government of Lebanon - Lebanese Army (Aoun);Lebanon;;660;0;1;Algeria;615;0;0;0;0;1;1;0;0;0;0;0;Weapons, Materiel/Logistics;WM
3859;4684;1990;Government of Lebanon;660;226;63;Lebanon;376;Government of Lebanon - Lebanese Army (Aoun);199063Government of Lebanon - Lebanese Army (Aoun);Lebanon;;660;0;1;Syria;652;0;1;0;0;0;0;0;0;0;0;0;Troops as secondary warring party;X
3860;4518;1989;Lebanese Army (Aoun);1084;226;63;Lebanon;376;Government of Lebanon - Lebanese Army (Aoun);198963Government of Lebanon - Lebanese Army (Aoun);Lebanon;;660;0;1;Iraq;645;0;0;0;0;1;0;0;0;0;0;0;Weapons;W
3863;4656;1989;Lebanese Forces;1085;226;63;Lebanon;383;Government of Lebanon - Lebanese Forces;198963Government of Lebanon - Lebanese Forces;Lebanon;;660;0;1;Iraq;645;0;0;0;0;1;0;0;0;0;0;0;Weapons;W
3884;2377;1998;Government of Lesotho;570;61;217;Lesotho;92;Government of Lesotho - Military faction;1998217Government of Lesotho - Military faction;Lesotho;;570;0;1;South Africa;560;0;1;0;0;0;0;0;0;0;0;0;Troops as secondary warring party;X
3885;2377;1998;Government of Lesotho;570;61;217;Lesotho;92;Government of Lesotho - Military faction;1998217Government of Lesotho - Military faction;Lesotho;;570;0;1;Botswana;571;0;1;0;0;0;0;0;0;0;0;0;Troops as secondary warring party;X
3886;2377;1998;Government of Lesotho;570;61;217;Lesotho;92;Government of Lesotho - Military faction;1998217Government of Lesotho - Military faction;Lesotho;;570;0;1;South Africa;560;0;1;0;0;0;0;0;0;0;0;0;Troops as secondary warring party;X
3887;2377;1998;Government of Lesotho;570;61;217;Lesotho;92;Government of Lesotho - Military faction;1998217Government of Lesotho - Military faction;Lesotho;;570;0;1;Botswana;571;0;1;0;0;0;0;0;0;0;0;0;Troops as secondary warring party;X
3890;2425;1990;Government of Liberia;450;62;146;Liberia;94;Government of Liberia - INPFL;1990146Government of Liberia - INPFL;Liberia;;450;0;1;United States;2;0;0;0;0;0;0;1;0;0;0;0;Training/Expertise;T
3896;2477;2000;LURD;1360;62;146;Liberia;95;Government of Liberia - LURD;2000146Government of Liberia - LURD;Liberia;;450;0;1;Guinea;438;0;0;0;1;1;1;0;0;0;0;0;Access to Territory, Weapons, Materiel/Logistics;LWM
3897;2478;2001;LURD;1360;62;146;Liberia;95;Government of Liberia - LURD;2001146Government of Liberia - LURD;Liberia;;450;0;1;Guinea;438;0;0;0;1;1;1;0;0;0;0;0;Access to Territory, Weapons, Materiel/Logistics;LWM
3898;2479;2002;LURD;1360;62;146;Liberia;95;Government of Liberia - LURD;2002146Government of Liberia - LURD;Liberia;;450;0;1;Guinea;438;0;0;0;1;1;1;0;0;0;0;0;Access to Territory, Weapons, Materiel/Logistics;LWM
3899;4403;2003;LURD;1360;62;146;Liberia;95;Government of Liberia - LURD;2003146Government of Liberia - LURD;Liberia;;450;0;1;Guinea;438;0;0;0;1;1;1;0;0;0;0;0;Access to Territory, Weapons, Materiel/Logistics;LWM
3904;4369;2003;MODEL;1361;62;146;Liberia;352;Government of Liberia - MODEL;2003146Government of Liberia - MODEL;Liberia;;450;0;1;Ivory Coast;437;0;0;0;1;1;1;1;1;0;0;0;Access to Territory, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support;LWMT$
3905;2424;1989;Government of Liberia;450;62;146;Liberia;93;Government of Liberia - NPFL;1989146Government of Liberia - NPFL;Liberia;;450;0;1;United States;2;0;0;0;0;0;0;1;0;0;0;0;Training/Expertise;T
3906;2424;1989;Government of Liberia;450;62;146;Liberia;93;Government of Liberia - NPFL;1989146Government of Liberia - NPFL;Liberia;;450;0;1;Nigeria;475;0;0;0;0;0;0;0;0;0;0;1;Support exists, but is of unknown type;U
3907;2424;1989;Government of Liberia;450;62;146;Liberia;93;Government of Liberia - NPFL;1989146Government of Liberia - NPFL;Liberia;;450;0;1;Guinea;438;0;0;0;0;0;0;0;0;0;0;1;Support exists, but is of unknown type;U
3908;2425;1990;Government of Liberia;450;62;146;Liberia;93;Government of Liberia - NPFL;1990146Government of Liberia - NPFL;Liberia;;450;0;1;United States;2;0;0;0;0;0;0;1;0;0;0;0;Training/Expertise;T
3909;2438;1989;NPFL;1358;62;146;Liberia;93;Government of Liberia - NPFL;1989146Government of Liberia - NPFL;Liberia;;450;0;1;Ivory Coast;437;0;0;0;1;1;1;1;1;0;0;0;Access to Territory, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support;LWMT$
3910;2438;1989;NPFL;1358;62;146;Liberia;93;Government of Liberia - NPFL;1989146Government of Liberia - NPFL;Liberia;;450;0;1;Burkina Faso;439;0;0;0;0;1;0;1;1;0;1;0;Weapons, Training/Expertise, Funding/Economic Support, Other forms of support, check codebook;WT$O
3912;2438;1989;NPFL;1358;62;146;Liberia;93;Government of Liberia - NPFL;1989146Government of Liberia - NPFL;Liberia;;450;0;1;Libya;620;0;0;0;0;1;0;1;1;0;0;0;Weapons, Training/Expertise, Funding/Economic Support;WT$
3913;2439;1990;NPFL;1358;62;146;Liberia;93;Government of Liberia - NPFL;1990146Government of Liberia - NPFL;Liberia;;450;0;1;Ivory Coast;437;0;0;0;1;0;0;0;0;0;1;0;Access to Territory, Other forms of support, check codebook;LO
3914;2439;1990;NPFL;1358;62;146;Liberia;93;Government of Liberia - NPFL;1990146Government of Liberia - NPFL;Liberia;;450;0;1;Burkina Faso;439;0;0;0;0;1;0;1;1;0;0;0;Weapons, Training/Expertise, Funding/Economic Support;WT$
3915;4234;2001;Government of Macedonia (Former Yugoslav Republic of);343;197;223;Macedonia;341;Government of Macedonia (Former Yugoslav Republic of) - UCK;2001223Government of Macedonia (Former Yugoslav Republic of) - UCK;Macedonia (Former Yugoslav Republic of);;343;0;1;Ukraine;369;0;0;0;0;1;1;1;0;0;0;0;Weapons, Materiel/Logistics, Training/Expertise;WMT
3916;4234;2001;Government of Macedonia (Former Yugoslav Republic of);343;197;223;Macedonia;341;Government of Macedonia (Former Yugoslav Republic of) - UCK;2001223Government of Macedonia (Former Yugoslav Republic of) - UCK;Macedonia (Former Yugoslav Republic of);;343;0;1;Bulgaria;355;0;0;0;0;1;0;0;0;0;0;0;Weapons;W
3917;4234;2001;Government of Macedonia (Former Yugoslav Republic of);343;197;223;Macedonia;341;Government of Macedonia (Former Yugoslav Republic of) - UCK;2001223Government of Macedonia (Former Yugoslav Republic of) - UCK;Macedonia (Former Yugoslav Republic of);;343;0;1;KFOR;9413;0;0;1;0;0;0;0;0;0;0;0;Access to military or intelligence infrastructure;Y
3919;4235;2001;UCK;1204;197;223;Macedonia;341;Government of Macedonia (Former Yugoslav Republic of) - UCK;2001223Government of Macedonia (Former Yugoslav Republic of) - UCK;Macedonia (Former Yugoslav Republic of);;343;0;1;Albanian Groups;9814;0;0;0;0;1;0;0;0;0;0;0;Weapons;W
3927;7920;2007;Government of Mali;432;64;177;Mali (Azawad);650;Government of Mali - ATNMC;2007177Government of Mali - ATNMC;Mali;;432;0;1;United States;2;0;0;0;0;0;1;1;0;0;0;0;Materiel/Logistics, Training/Expertise;MT
3928;8387;2008;Government of Mali;432;64;177;Mali (Azawad);650;Government of Mali - ATNMC;2008177Government of Mali - ATNMC;Mali;;432;0;1;United States;2;0;0;0;0;0;1;1;0;0;0;0;Materiel/Logistics, Training/Expertise;MT
3933;2495;1990;MPA;1373;64;177;Mali (Azawad);96;Government of Mali - MPA;1990177Government of Mali - MPA;Mali;;432;0;1;Libya;620;0;0;0;0;1;0;0;0;0;0;0;Weapons;W
3954;4496;1992;Government of Moldova;359;217;199;Moldova (Dniestr);367;Government of Moldova - PMR;1992199Government of Moldova - PMR;Moldova;;359;0;1;Romania;360;0;0;0;0;1;0;1;0;0;0;0;Weapons, Training/Expertise;WT
3955;4497;1992;PMR;1187;217;199;Moldova (Dniestr);367;Government of Moldova - PMR;1992199Government of Moldova - PMR;Moldova;;359;0;1;Rogue Elements of The Russian/Soviet Military in Moldova;9002;0;1;0;0;1;1;1;0;0;0;0;Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise;XWMT
4003;1150;1989;Government of Morocco;600;67;135;Morocco (Western Sahara);98;Government of Morocco - Polisario;1989135Government of Morocco - Polisario;Morocco;;600;0;1;United States;2;0;0;0;0;1;1;1;1;0;0;0;Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support;WMT$
4004;1150;1989;Government of Morocco;600;67;135;Morocco (Western Sahara);98;Government of Morocco - Polisario;1989135Government of Morocco - Polisario;Morocco;;600;0;1;France;220;0;0;0;0;1;0;0;0;0;0;0;Weapons;W
4005;1150;1989;Government of Morocco;600;67;135;Morocco (Western Sahara);98;Government of Morocco - Polisario;1989135Government of Morocco - Polisario;Morocco;;600;0;1;Saudi Arabia;670;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4035;1164;1989;Polisario;1417;67;135;Morocco (Western Sahara);98;Government of Morocco - Polisario;1989135Government of Morocco - Polisario;Morocco;;600;0;1;Algeria;615;0;0;0;1;1;1;0;0;0;0;0;Access to Territory, Weapons, Materiel/Logistics;LWM
4036;1164;1989;Polisario;1417;67;135;Morocco (Western Sahara);98;Government of Morocco - Polisario;1989135Government of Morocco - Polisario;Morocco;;600;0;1;Libya;620;0;0;0;0;1;0;0;1;0;0;0;Weapons, Funding/Economic Support;W$
4079;2522;1989;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1989136Government of Mozambique - Renamo;Mozambique;;541;0;1;Soviet Union;365;0;0;0;0;1;1;1;1;0;0;0;Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support;WMT$
4080;2522;1989;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1989136Government of Mozambique - Renamo;Mozambique;;541;0;1;United Kingdom;200;0;0;0;0;0;1;1;0;0;0;0;Materiel/Logistics, Training/Expertise;MT
4081;2522;1989;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1989136Government of Mozambique - Renamo;Mozambique;;541;0;1;Cuba;40;0;0;0;0;0;0;1;0;0;0;0;Training/Expertise;T
4082;2522;1989;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1989136Government of Mozambique - Renamo;Mozambique;;541;0;1;Zimbabwe;552;0;1;0;0;0;0;0;0;0;0;0;Troops as secondary warring party;X
4083;2522;1989;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1989136Government of Mozambique - Renamo;Mozambique;;541;0;1;East Germany;265;0;0;0;0;0;0;1;0;0;0;0;Training/Expertise;T
4084;2522;1989;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1989136Government of Mozambique - Renamo;Mozambique;;541;0;1;France;220;0;0;0;0;0;1;0;0;0;0;0;Materiel/Logistics;M
4085;2522;1989;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1989136Government of Mozambique - Renamo;Mozambique;;541;0;1;Italy;325;0;0;0;0;0;1;0;0;0;0;0;Materiel/Logistics;M
4086;2523;1990;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1990136Government of Mozambique - Renamo;Mozambique;;541;0;1;Soviet Union;365;0;0;0;0;1;1;1;1;0;0;0;Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support;WMT$
4087;2523;1990;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1990136Government of Mozambique - Renamo;Mozambique;;541;0;1;United Kingdom;200;0;0;0;0;0;1;1;0;0;0;0;Materiel/Logistics, Training/Expertise;MT
4088;2523;1990;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1990136Government of Mozambique - Renamo;Mozambique;;541;0;1;Cuba;40;0;0;0;0;0;0;1;0;0;0;0;Training/Expertise;T
4089;2523;1990;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1990136Government of Mozambique - Renamo;Mozambique;;541;0;1;Zimbabwe;552;0;1;0;0;0;0;0;0;0;0;0;Troops as secondary warring party;X
4090;2523;1990;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1990136Government of Mozambique - Renamo;Mozambique;;541;0;1;France;220;0;0;0;0;0;1;0;0;0;0;0;Materiel/Logistics;M
4091;2523;1990;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1990136Government of Mozambique - Renamo;Mozambique;;541;0;1;Italy;325;0;0;0;0;0;1;0;0;0;0;0;Materiel/Logistics;M
4092;2524;1991;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1991136Government of Mozambique - Renamo;Mozambique;;541;0;1;Soviet Union;365;0;0;0;0;1;1;1;1;0;0;0;Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support;WMT$
4093;2524;1991;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1991136Government of Mozambique - Renamo;Mozambique;;541;0;1;United Kingdom;200;0;0;0;0;0;1;1;0;0;0;0;Materiel/Logistics, Training/Expertise;MT
4094;2524;1991;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1991136Government of Mozambique - Renamo;Mozambique;;541;0;1;France;220;0;0;0;0;0;1;0;0;0;0;0;Materiel/Logistics;M
4095;2524;1991;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1991136Government of Mozambique - Renamo;Mozambique;;541;0;1;Italy;325;0;0;0;0;0;1;0;0;0;0;0;Materiel/Logistics;M
4096;2525;1992;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1992136Government of Mozambique - Renamo;Mozambique;;541;0;1;United Kingdom;200;0;0;0;0;0;1;1;0;0;0;0;Materiel/Logistics, Training/Expertise;MT
4097;2525;1992;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1992136Government of Mozambique - Renamo;Mozambique;;541;0;1;France;220;0;0;0;0;0;1;0;0;0;0;0;Materiel/Logistics;M
4098;2525;1992;Government of Mozambique;541;68;136;Mozambique;99;Government of Mozambique - Renamo;1992136Government of Mozambique - Renamo;Mozambique;;541;0;1;Italy;325;0;0;0;0;0;1;0;0;0;0;0;Materiel/Logistics;M
4114;2536;1989;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1989136Government of Mozambique - Renamo;Mozambique;;541;0;1;Elements of the South African Military/Intelligence Establishment;9008;0;0;0;0;1;0;0;0;0;0;0;Weapons;W
4115;2536;1989;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1989136Government of Mozambique - Renamo;Mozambique;;541;0;1;Mozambican diaspora in Brazil;9805;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4116;2536;1989;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1989136Government of Mozambique - Renamo;Mozambique;;541;0;1;Mozambican diaspora in South Africa;9806;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4117;2536;1989;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1989136Government of Mozambique - Renamo;Mozambique;;541;0;1;Manuel Bulhosa;9807;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4118;2537;1990;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1990136Government of Mozambique - Renamo;Mozambique;;541;0;1;Elements of the South African Military/Intelligence Establishment;9008;0;0;0;0;1;0;0;0;0;0;0;Weapons;W
4119;2537;1990;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1990136Government of Mozambique - Renamo;Mozambique;;541;0;1;Mozambican diaspora in Brazil;9805;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4120;2537;1990;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1990136Government of Mozambique - Renamo;Mozambique;;541;0;1;Mozambican diaspora in South Africa;9806;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4121;2537;1990;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1990136Government of Mozambique - Renamo;Mozambique;;541;0;1;Manuel Bulhosa;9807;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4122;2537;1990;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1990136Government of Mozambique - Renamo;Mozambique;;541;0;1;Kenya;501;0;0;0;1;1;0;0;0;0;1;0;Access to Territory, Weapons, Other forms of support, check codebook;LWO
4123;2538;1991;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1991136Government of Mozambique - Renamo;Mozambique;;541;0;1;Elements of the South African Military/Intelligence Establishment;9008;0;0;0;0;1;0;0;0;0;0;0;Weapons;W
4124;2538;1991;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1991136Government of Mozambique - Renamo;Mozambique;;541;0;1;Mozambican diaspora in Brazil;9805;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4125;2538;1991;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1991136Government of Mozambique - Renamo;Mozambique;;541;0;1;Mozambican diaspora in South Africa;9806;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4126;2538;1991;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1991136Government of Mozambique - Renamo;Mozambique;;541;0;1;Manuel Bulhosa;9807;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4127;2538;1991;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1991136Government of Mozambique - Renamo;Mozambique;;541;0;1;Kenya;501;0;0;0;1;1;0;0;0;0;1;0;Access to Territory, Weapons, Other forms of support, check codebook;LWO
4128;2539;1992;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1992136Government of Mozambique - Renamo;Mozambique;;541;0;1;Mozambican diaspora in Brazil;9805;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4129;2539;1992;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1992136Government of Mozambique - Renamo;Mozambique;;541;0;1;Mozambican diaspora in South Africa;9806;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4130;2539;1992;Renamo;1347;68;136;Mozambique;99;Government of Mozambique - Renamo;1992136Government of Mozambique - Renamo;Mozambique;;541;0;1;Manuel Bulhosa;9807;0;0;0;0;0;0;0;1;0;0;0;Funding/Economic Support;$
4135;4042;1990;Government of Myanmar (Burma);775;180;24;Myanmar;322;Government of Myanmar (Burma) - ABSDF;199024Government of Myanmar (Burma) - ABSDF;Myanmar (Burma);;775;0;1;China;710;0;0;0;0;1;1;1;0;0;0;0;Weapons, Materiel/Logistics, Training/Expertise;WMT
4136;4034;1991;Government of Myanmar (Burma);775;180;24;Myanmar;322;Government of Myanmar (Burma) - ABSDF;199124Government of Myanmar (Burma) - ABSDF;Myanmar (Burma);;775;0;1;China;710;0;0;0;0;1;1;1;0;0;0;0;Weapons, Materiel/Logistics, Training/Expertise;WMT
4137;4098;1992;Government of Myanmar (Burma);775;180;24;Myanmar;322;Government of Myanmar (Burma) - ABSDF;199224Government of Myanmar (Burma) - ABSDF;Myanmar (Burma);;775;0;1;China;710;0;0;0;0;1;1;0;0;0;0;0;Weapons, Materiel/Logistics;WM
4138;4037;1994;Government of Myanmar (Burma);775;180;24;Myanmar;322;Government of Myanmar (Burma) - ABSDF;199424Government of Myanmar (Burma) - ABSDF;Myanmar (Burma);;775;0;1;China;710;0;0;0;0;1;1;0;0;0;0;0;Weapons, Materiel/Logistics;WM
4163;4044;1991;Government of Myanmar (Burma);775;186;25;Myanmar (Arakan);323;Government of Myanmar (Burma) - ARIF;199125Government of Myanmar (Burma) - ARIF;Myanmar (Burma);;775;0;1;China;710;0;0;0;0;1;1;1;0;0;0;0;Weapons, Materiel/Logistics, Training/Expertise;WMT
4164;4064;1992;Government of Myanmar (Burma);775;186;25;Myanmar (Arakan);323;Government of Myanmar (Burma) - ARIF;199225Government of Myanmar (Burma) - ARIF;Myanmar (Burma);;775;0;1;China;710;0;0;0;0;1;1;0;0;0;0;0;Weapons, Materiel/Logistics;WM
4166;4120;1996;Government of Myanmar (Burma);775;184;26;Myanmar (Mon);326;Government of Myanmar (Burma) - BMA;199626Government of Myanmar (Burma) - BMA;Myanmar (Burma);;775;0;1;China;710;0;0;0;0;1;1;1;0;0;0;0;Weapons, Materiel/Logistics, Training/Expertise;WMT
4196;3868;2000;Government of Myanmar (Burma);775;181;23;Myanmar (Karen);314;Government of Myanmar (Burma) - GodÂ´s Army;200023Government of Myanmar (Burma) - GodÂ´s Army;Myanmar (Burma);;775;0;1;China;710;0;0;0;0;1;1;0;0;0;0;0;Weapons, Materiel/Logistics;WM
4197;3868;2000;Government of Myanmar (Burma);775;181;23;Myanmar (Karen);314;Government of Myanmar (Burma) - GodÂ´s Army;200023Government of Myanmar (Burma) - GodÂ´s Army;Myanmar (Burma);;775;0;1;India;750;0;0;0;0;0;0;1;0;0;0;0;Training/Expertise;T
