external_id,ywp_id,ywp_year,Key1-2,ywp_name,actorID,bc_id,conflictID,conflictID2,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_exists,external_name,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code,external_type_of_support 1,external_type_of_support 2,external_type_of_support 3,external_type_of_support 4,external_type_of_support 5,quien_que_aquien5,quien_que_aquien1,quien_que_aquien2,quien_que_aquien3,quien_que_aquien4,quien_ayudo_aquien,quien_conque1,quien_conque2,external_nameid,quien_conque3,quien_conque4,quien_conque5
4577,4242,1996,19961-174Government of Papua New Guinea - BRA910,Government of Papua New Guinea,910,195,174,1-174,Papua New Guinea (Bougainville),337,Government of Papua New Guinea - BRA,Papua New Guinea,,910,0,1,Australia,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT,M,T,,,,,Australia ayudo a Government of Papua New Guinea con M,Australia ayudo a Government of Papua New Guinea con T,,,Australia ayudo a Government of Papua New Guinea,Australia ayudo con M,Australia ayudo con T,900,,,
4632,3470,1993,19931-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,1,1,0,0,0,"Training/Expertise, Funding/Economic Support",T$,T,$,,,,,al-Qaida ayudo a ASG con T,al-Qaida ayudo a ASG con $,,,al-Qaida ayudo a ASG,al-Qaida ayudo con T,al-Qaida ayudo con $,1630,,,
4633,3470,1993,19931-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,IIRO,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,IIRO ayudo a ASG con $,,,,IIRO ayudo a ASG,IIRO ayudo con $,,9401,,,
4634,3461,1994,19941-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,1,1,0,0,0,"Training/Expertise, Funding/Economic Support",T$,T,$,,,,,al-Qaida ayudo a ASG con T,al-Qaida ayudo a ASG con $,,,al-Qaida ayudo a ASG,al-Qaida ayudo con T,al-Qaida ayudo con $,1630,,,
4635,3461,1994,19941-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,IIRO,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,IIRO ayudo a ASG con $,,,,IIRO ayudo a ASG,IIRO ayudo con $,,9401,,,
4637,3461,1994,19941-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,Libya,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,Libya ayudo a ASG con T,,,,Libya ayudo a ASG,Libya ayudo con T,,620,,,
4638,3461,1994,19941-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,Pakistan,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,Pakistan ayudo a ASG con T,,,,Pakistan ayudo a ASG,Pakistan ayudo con T,,770,,,
4639,3475,1995,19951-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,1,1,0,0,0,"Training/Expertise, Funding/Economic Support",T$,T,$,,,,,al-Qaida ayudo a ASG con T,al-Qaida ayudo a ASG con $,,,al-Qaida ayudo a ASG,al-Qaida ayudo con T,al-Qaida ayudo con $,1630,,,
4640,3475,1995,19951-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,IIRO,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,IIRO ayudo a ASG con $,,,,IIRO ayudo a ASG,IIRO ayudo con $,,9401,,,
4642,3499,1996,19961-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,1,1,0,0,0,"Training/Expertise, Funding/Economic Support",T$,T,$,,,,,al-Qaida ayudo a ASG con T,al-Qaida ayudo a ASG con $,,,al-Qaida ayudo a ASG,al-Qaida ayudo con T,al-Qaida ayudo con $,1630,,,
4643,3499,1996,19961-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,IIRO,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,IIRO ayudo a ASG con $,,,,IIRO ayudo a ASG,IIRO ayudo con $,,9401,,,
4644,3506,1997,19971-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,1,1,0,0,0,"Training/Expertise, Funding/Economic Support",T$,T,$,,,,,al-Qaida ayudo a ASG con T,al-Qaida ayudo a ASG con $,,,al-Qaida ayudo a ASG,al-Qaida ayudo con T,al-Qaida ayudo con $,1630,,,
4645,3506,1997,19971-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,IIRO,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,IIRO ayudo a ASG con $,,,,IIRO ayudo a ASG,IIRO ayudo con $,,9401,,,
4646,3509,1998,19981-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,1,1,0,0,0,"Training/Expertise, Funding/Economic Support",T$,T,$,,,,,al-Qaida ayudo a ASG con T,al-Qaida ayudo a ASG con $,,,al-Qaida ayudo a ASG,al-Qaida ayudo con T,al-Qaida ayudo con $,1630,,,
4647,3509,1998,19981-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,IIRO,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,IIRO ayudo a ASG con $,,,,IIRO ayudo a ASG,IIRO ayudo con $,,9401,,,
4649,3522,2000,20001-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,Jemaah Islamiya,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,Jemaah Islamiya ayudo a ASG con T,,,,Jemaah Islamiya ayudo a ASG,Jemaah Islamiya ayudo con T,,1229,,,
4651,3532,2001,20011-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,Jemaah Islamiya,0,0,1,0,0,0,1,1,0,0,0,"Access to military or intelligence infrastructure, Training/Expertise, Funding/Economic Support",YT$,Y,T,$,,,,Jemaah Islamiya ayudo a ASG con Y,Jemaah Islamiya ayudo a ASG con T,Jemaah Islamiya ayudo a ASG con $,,Jemaah Islamiya ayudo a ASG,Jemaah Islamiya ayudo con Y,Jemaah Islamiya ayudo con T,1229,Jemaah Islamiya ayudo con $,,
4654,3533,2002,20021-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,Jemaah Islamiya,0,0,1,0,0,0,1,1,0,0,0,"Access to military or intelligence infrastructure, Training/Expertise, Funding/Economic Support",YT$,Y,T,$,,,,Jemaah Islamiya ayudo a ASG con Y,Jemaah Islamiya ayudo a ASG con T,Jemaah Islamiya ayudo a ASG con $,,Jemaah Islamiya ayudo a ASG,Jemaah Islamiya ayudo con Y,Jemaah Islamiya ayudo con T,1229,Jemaah Islamiya ayudo con $,,
4656,4362,2003,20031-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,Jemaah Islamiya,0,0,1,0,0,0,1,1,0,0,0,"Access to military or intelligence infrastructure, Training/Expertise, Funding/Economic Support",YT$,Y,T,$,,,,Jemaah Islamiya ayudo a ASG con Y,Jemaah Islamiya ayudo a ASG con T,Jemaah Islamiya ayudo a ASG con $,,Jemaah Islamiya ayudo a ASG,Jemaah Islamiya ayudo con Y,Jemaah Islamiya ayudo con T,1229,Jemaah Islamiya ayudo con $,,
4658,5193,2004,20041-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,Jemaah Islamiya,0,0,1,0,0,0,1,1,0,0,0,"Access to military or intelligence infrastructure, Training/Expertise, Funding/Economic Support",YT$,Y,T,$,,,,Jemaah Islamiya ayudo a ASG con Y,Jemaah Islamiya ayudo a ASG con T,Jemaah Islamiya ayudo a ASG con $,,Jemaah Islamiya ayudo a ASG,Jemaah Islamiya ayudo con Y,Jemaah Islamiya ayudo con T,1229,Jemaah Islamiya ayudo con $,,
4660,5490,2005,20051-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,Jemaah Islamiya,0,0,1,0,0,0,1,1,0,0,0,"Access to military or intelligence infrastructure, Training/Expertise, Funding/Economic Support",YT$,Y,T,$,,,,Jemaah Islamiya ayudo a ASG con Y,Jemaah Islamiya ayudo a ASG con T,Jemaah Islamiya ayudo a ASG con $,,Jemaah Islamiya ayudo a ASG,Jemaah Islamiya ayudo con Y,Jemaah Islamiya ayudo con T,1229,Jemaah Islamiya ayudo con $,,
4662,7590,2006,20061-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,Jemaah Islamiya,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,Jemaah Islamiya ayudo a ASG con T,,,,Jemaah Islamiya ayudo a ASG,Jemaah Islamiya ayudo con T,,1229,,,
4664,7889,2007,20071-112Government of Philippines - ASG1119,ASG,1119,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,Jemaah Islamiya,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,Jemaah Islamiya ayudo a ASG con T,,,,Jemaah Islamiya ayudo a ASG,Jemaah Islamiya ayudo con T,,1229,,,
4669,3468,1993,19931-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4670,3436,1994,19941-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Philippines con T,,,,United States ayudo a Government of Philippines,United States ayudo con T,,2,,,
4671,3473,1995,19951-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,,
4672,3495,1996,19961-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Philippines con T,,,,United States ayudo a Government of Philippines,United States ayudo con T,,2,,,
4673,3505,1997,19971-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Philippines con T,,,,United States ayudo a Government of Philippines,United States ayudo con T,,2,,,
4674,3507,1998,19981-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Philippines con T,,,,United States ayudo a Government of Philippines,United States ayudo con T,,2,,,
4675,3521,2000,20001-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4676,3529,2001,20011-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4677,3534,2002,20021-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4678,4361,2003,20031-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4679,5192,2004,20041-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4680,5456,2005,20051-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4681,7589,2006,20061-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4682,7888,2007,20071-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4683,8643,2009,20091-112Government of Philippines - ASG840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),249,Government of Philippines - ASG,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4715,8330,2008,20081-10Government of Philippines - CPP1010,CPP,1010,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,MILF,0,0,1,0,1,1,1,0,0,0,0,"Access to military or intelligence infrastructure, Weapons, Materiel/Logistics, Training/Expertise",YWMT,Y,W,M,T,,,MILF ayudo a CPP con Y,MILF ayudo a CPP con W,MILF ayudo a CPP con M,MILF ayudo a CPP con T,MILF ayudo a CPP,MILF ayudo con Y,MILF ayudo con W,1118,MILF ayudo con M,MILF ayudo con T,
4731,3338,1989,19891-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,1,0,1,1,1,1,0,0,0,"Access to military or intelligence infrastructure, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",YWMT$,Y,W,M,T,$,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines con Y,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines,United States ayudo con Y,United States ayudo con W,2,United States ayudo con M,United States ayudo con T,United States ayudo con $
4732,3345,1990,19901-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,1,0,1,1,1,1,0,0,0,"Access to military or intelligence infrastructure, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",YWMT$,Y,W,M,T,$,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines con Y,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines,United States ayudo con Y,United States ayudo con W,2,United States ayudo con M,United States ayudo con T,United States ayudo con $
4733,3354,1991,19911-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,1,0,1,1,1,1,0,0,0,"Access to military or intelligence infrastructure, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",YWMT$,Y,W,M,T,$,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines con Y,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines,United States ayudo con Y,United States ayudo con W,2,United States ayudo con M,United States ayudo con T,United States ayudo con $
4734,3390,1992,19921-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,1,0,1,1,1,1,0,0,0,"Access to military or intelligence infrastructure, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",YWMT$,Y,W,M,T,$,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines con Y,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines,United States ayudo con Y,United States ayudo con W,2,United States ayudo con M,United States ayudo con T,United States ayudo con $
4735,3358,1993,19931-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4736,3359,1994,19941-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Philippines con T,,,,United States ayudo a Government of Philippines,United States ayudo con T,,2,,,
4737,3362,1995,19951-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT,W,M,T,,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,,
4738,3408,1997,19971-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Philippines con T,,,,United States ayudo a Government of Philippines,United States ayudo con T,,2,,,
4739,3416,1999,19991-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4740,3417,2000,20001-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4741,3429,2001,20011-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4742,3434,2002,20021-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4743,4339,2003,20031-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4744,5169,2004,20041-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4745,5454,2005,20051-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4746,7587,2006,20061-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4747,7886,2007,20071-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
